task,seed,outer_fold,condition,condition_name,model,pearson_r,rmse,mae,n_train,n_test
fluid_intelligence,9,3,R0,Same-solver no prior,SC,0.3992301441245958,4.603192212096321,3.7470858473055357,330,82
fluid_intelligence,9,3,R0,Same-solver no prior,FP,0.3960122058955765,4.6281215231825055,3.7078104470669917,330,82
fluid_intelligence,9,3,R0,Same-solver no prior,fused,0.4399820167528201,4.490210197232669,3.6078262608852305,330,82
fluid_intelligence,9,3,R0,Same-solver no prior,equal_weight,0.4461791028189029,4.491962683144438,3.540691728050071,330,82
fluid_intelligence,9,4,R0,Same-solver no prior,FC,0.20235893769239183,6.081364239406466,4.694045351399604,330,82
fluid_intelligence,9,4,R0,Same-solver no prior,SC,0.2918599955301672,4.741962638428402,3.8207551836462206,330,82
fluid_intelligence,9,4,R0,Same-solver no prior,FP,0.19261283112341418,5.296471920218451,4.30120847153374,330,82
fluid_intelligence,9,4,R0,Same-solver no prior,fused,0.3427401231617096,4.585096903987447,3.747077223327782,330,82
fluid_intelligence,9,4,R0,Same-solver no prior,equal_weight,0.3031397414083129,4.790777093736488,3.8865363433475633,330,82
fluid_intelligence,0,0,R1,Anisotropy only,FC,0.16924808399796537,5.394924784901462,4.216918468810427,329,83
fluid_intelligence,0,0,R1,Anisotropy only,SC,0.5010066323369082,3.8067418891913047,2.923656851419128,329,83
fluid_intelligence,0,0,R1,Anisotropy only,FP,0.2487452093391297,4.603193796669492,3.5644138947326254,329,83
fluid_intelligence,0,0,R1,Anisotropy only,fused,0.507804971089283,3.7680036998826782,2.916440066673511,329,83
fluid_intelligence,0,0,R1,Anisotropy only,equal_weight,0.4544098889653164,3.900819502693453,3.0262933933593734,329,83
fluid_intelligence,0,1,R1,Anisotropy only,FC,0.25563237432806524,5.500378170122329,4.592864476053432,329,83
fluid_intelligence,0,1,R1,Anisotropy only,SC,0.3507333439951801,4.80596463694515,4.06662322648786,329,83
fluid_intelligence,0,1,R1,Anisotropy only,FP,0.2665495953131343,4.908559907484383,4.079505430542768,329,83
fluid_intelligence,0,1,R1,Anisotropy only,fused,0.3810946470883659,4.720386065571554,3.998494568166636,329,83
fluid_intelligence,0,1,R1,Anisotropy only,equal_weight,0.3804773126690463,4.713643973311841,3.991910936072313,329,83
fluid_intelligence,0,2,R1,Anisotropy only,FC,0.11983971833121343,5.858288949040659,4.73129260703838,330,82
fluid_intelligence,0,2,R1,Anisotropy only,SC,0.316199090597919,5.044926439868408,4.322175420304644,330,82
fluid_intelligence,0,2,R1,Anisotropy only,FP,0.18738322402521568,5.3014365864744475,4.452505798772874,330,82
fluid_intelligence,0,2,R1,Anisotropy only,fused,0.3368590979036057,4.907362322426807,4.241545458594363,330,82
fluid_intelligence,0,2,R1,Anisotropy only,equal_weight,0.3329894166756431,4.879519829901203,4.182135509758866,330,82
fluid_intelligence,0,3,R1,Anisotropy only,FC,0.07988085323423023,5.875732309617666,4.8029881617561,330,82
fluid_intelligence,0,3,R1,Anisotropy only,SC,0.22724878904629317,4.758280230590928,3.8787430969058256,330,82
fluid_intelligence,0,3,R1,Anisotropy only,FP,0.0993463945483512,5.121303590296124,4.35709335797209,330,82
fluid_intelligence,0,3,R1,Anisotropy only,fused,0.2219857722555092,4.6409191866714306,3.976671954473017,330,82
fluid_intelligence,0,3,R1,Anisotropy only,equal_weight,0.20781315177253495,4.668087943240421,4.030064124987678,330,82
fluid_intelligence,0,4,R1,Anisotropy only,FC,0.26099474853405646,5.408210912564001,4.197994601808023,330,82
fluid_intelligence,0,4,R1,Anisotropy only,SC,0.4148728119735355,4.691808667457059,3.6941525663423462,330,82
fluid_intelligence,0,4,R1,Anisotropy only,FP,0.2604646659725691,4.962586440243028,4.1576447597201724,330,82
fluid_intelligence,0,4,R1,Anisotropy only,fused,0.430118523877537,4.639456192906502,3.6638097914409737,330,82
fluid_intelligence,0,4,R1,Anisotropy only,equal_weight,0.45963763985926503,4.646871328681925,3.788923703167683,330,82
fluid_intelligence,1,0,R1,Anisotropy only,FC,0.22221231320550522,5.199830737450859,4.179168102814128,329,83
fluid_intelligence,1,0,R1,Anisotropy only,SC,0.2037408465744035,4.746307193485155,3.7839544985676095,329,83
fluid_intelligence,1,0,R1,Anisotropy only,FP,0.2691849935023439,4.528891809518348,3.688959934958072,329,83
fluid_intelligence,1,0,R1,Anisotropy only,fused,0.24362888835743832,4.5561161101615015,3.633447370109784,329,83
fluid_intelligence,1,0,R1,Anisotropy only,equal_weight,0.32883766052373997,4.317772753634452,3.4579469475387037,329,83
fluid_intelligence,1,1,R1,Anisotropy only,FC,0.23477224840393562,5.421142732505142,4.316210357797787,329,83
fluid_intelligence,1,1,R1,Anisotropy only,SC,0.37236487119377437,4.397208025829504,3.5680015477095304,329,83
fluid_intelligence,1,1,R1,Anisotropy only,FP,0.2768988654678617,4.552264885731996,3.922599809375927,329,83
fluid_intelligence,1,1,R1,Anisotropy only,fused,0.3923124556656111,4.28532945967981,3.513359311952263,329,83
fluid_intelligence,1,1,R1,Anisotropy only,equal_weight,0.4273155970599822,4.2518032950043985,3.592763088209607,329,83
fluid_intelligence,1,2,R1,Anisotropy only,FC,0.194960592096337,5.878067680315708,4.6754930070693215,330,82
fluid_intelligence,1,2,R1,Anisotropy only,SC,0.40817622833307143,4.836274640269176,3.9668407874220777,330,82
fluid_intelligence,1,2,R1,Anisotropy only,FP,0.2531667096142538,5.256496339319929,4.492980512725918,330,82
fluid_intelligence,1,2,R1,Anisotropy only,fused,0.4390614872696725,4.770610753593803,3.977349354110665,330,82
fluid_intelligence,1,2,R1,Anisotropy only,equal_weight,0.4192466122213967,4.822376873758939,4.094718985959251,330,82
fluid_intelligence,1,3,R1,Anisotropy only,FC,0.12022191198621027,6.471716309862908,5.475744822746876,330,82
fluid_intelligence,1,3,R1,Anisotropy only,SC,0.39831335310798965,4.7615250458949525,4.010914563020632,330,82
fluid_intelligence,1,3,R1,Anisotropy only,FP,0.11603548582317433,5.769431843773475,4.877331915514562,330,82
fluid_intelligence,1,3,R1,Anisotropy only,fused,0.31748545444212384,4.958782165627863,4.2940800207583125,330,82
fluid_intelligence,1,3,R1,Anisotropy only,equal_weight,0.31748545444212384,4.958782165627863,4.2940800207583125,330,82
fluid_intelligence,1,4,R1,Anisotropy only,FC,0.06754621539445634,6.107879826385806,5.071223799715169,330,82
fluid_intelligence,1,4,R1,Anisotropy only,SC,0.29779368221874525,4.73392912523,3.9337547685292567,330,82
fluid_intelligence,1,4,R1,Anisotropy only,FP,0.2770798594953517,4.688390270218695,3.9818618885212405,330,82
fluid_intelligence,1,4,R1,Anisotropy only,fused,0.33047676351150485,4.608582864118105,3.835270151945346,330,82
fluid_intelligence,1,4,R1,Anisotropy only,equal_weight,0.3587727513984439,4.558198411677633,3.8513589099962076,330,82
fluid_intelligence,2,0,R1,Anisotropy only,FC,0.22934999853728955,5.809850749362463,4.793300715994568,329,83
fluid_intelligence,2,0,R1,Anisotropy only,SC,0.42615316540358394,4.712510329830478,3.8294632743371517,329,83
fluid_intelligence,2,0,R1,Anisotropy only,FP,0.23539449660330652,5.228526475037043,4.336663026903724,329,83
fluid_intelligence,2,0,R1,Anisotropy only,fused,0.45217259582945585,4.637389689978013,3.8528412543088217,329,83
fluid_intelligence,2,0,R1,Anisotropy only,equal_weight,0.4315329577758583,4.698098035463672,3.969112278295245,329,83
fluid_intelligence,2,1,R1,Anisotropy only,FC,0.16624315293019462,5.6416833245172295,4.7393668531712585,329,83
fluid_intelligence,2,1,R1,Anisotropy only,SC,0.2895552009305497,4.677420883283748,3.8851440133330017,329,83
fluid_intelligence,2,1,R1,Anisotropy only,FP,0.1948097117468573,5.017630455930837,4.355620428307647,329,83
fluid_intelligence,2,1,R1,Anisotropy only,fused,0.32774393558688664,4.495169471144699,3.8646452719198225,329,83
fluid_intelligence,2,1,R1,Anisotropy only,equal_weight,0.3188295059481254,4.519047757471726,3.9658055206659797,329,83
fluid_intelligence,2,2,R1,Anisotropy only,FC,0.14698894727587924,5.665910047826477,4.583522617406028,330,82
fluid_intelligence,2,2,R1,Anisotropy only,SC,0.4260113840104183,4.273084258249353,3.5295046545119817,330,82
fluid_intelligence,2,2,R1,Anisotropy only,FP,0.20491132894352565,4.95660282432836,3.9328323599046544,330,82
fluid_intelligence,2,2,R1,Anisotropy only,fused,0.43433220725899246,4.24168370762341,3.4728776693201024,330,82
fluid_intelligence,2,2,R1,Anisotropy only,equal_weight,0.3856278796145223,4.353642339619927,3.513133912069871,330,82
fluid_intelligence,2,3,R1,Anisotropy only,FC,0.33903468319729124,5.124926817078082,4.090750494159126,330,82
fluid_intelligence,2,3,R1,Anisotropy only,SC,0.3889444526226519,4.653530486992415,3.704916258820292,330,82
fluid_intelligence,2,3,R1,Anisotropy only,FP,0.3802099160927014,4.713370570048776,3.935268100318194,330,82
fluid_intelligence,2,3,R1,Anisotropy only,fused,0.4367764368117315,4.566720654932367,3.7165226455910263,330,82
fluid_intelligence,2,3,R1,Anisotropy only,equal_weight,0.4668499129232141,4.558788492690733,3.772482247218667,330,82
fluid_intelligence,2,4,R1,Anisotropy only,FC,0.15771186172098392,5.705343700641078,4.6189115559761005,330,82
fluid_intelligence,2,4,R1,Anisotropy only,SC,0.36174740271137507,4.647553791222223,3.8744191322590606,330,82
fluid_intelligence,2,4,R1,Anisotropy only,FP,0.1855165601640526,4.7919204919741345,4.196069329977529,330,82
fluid_intelligence,2,4,R1,Anisotropy only,fused,0.3671361176047087,4.567640299282428,3.8401459907104165,330,82
fluid_intelligence,2,4,R1,Anisotropy only,equal_weight,0.37065837166742877,4.5206596884562735,3.8633502936535757,330,82
fluid_intelligence,3,0,R1,Anisotropy only,FC,-0.0166189970644728,5.961045584051535,4.905682825556989,329,83
fluid_intelligence,3,0,R1,Anisotropy only,SC,0.2483656482136284,4.864380870582836,4.047564509853732,329,83
fluid_intelligence,3,0,R1,Anisotropy only,FP,0.05923336220662822,4.915093512038554,4.262282853053936,329,83
fluid_intelligence,3,0,R1,Anisotropy only,fused,0.24861303052611808,4.759831389329506,4.0281566059598735,329,83
fluid_intelligence,3,0,R1,Anisotropy only,equal_weight,0.23522767632805563,4.709882489366807,4.098078466257068,329,83
fluid_intelligence,3,1,R1,Anisotropy only,FC,0.1322937065697279,5.591723337474201,4.353571551688537,329,83
fluid_intelligence,3,1,R1,Anisotropy only,SC,0.36410336895898743,4.541984749437563,3.6380604059604025,329,83
fluid_intelligence,3,1,R1,Anisotropy only,FP,0.1513540847033813,5.035575172750061,3.9797533120191586,329,83
fluid_intelligence,3,1,R1,Anisotropy only,fused,0.36410336895898743,4.541984749437563,3.6380604059604025,329,83
fluid_intelligence,3,1,R1,Anisotropy only,equal_weight,0.3335196148229239,4.511823828191047,3.630215171557898,329,83
fluid_intelligence,3,2,R1,Anisotropy only,FC,0.2558754346058441,5.510222558009862,4.275752629680555,330,82
fluid_intelligence,3,2,R1,Anisotropy only,SC,0.3775662518919305,4.495974894174796,3.5149331703397255,330,82
fluid_intelligence,3,2,R1,Anisotropy only,FP,0.30539660389351175,4.6129824106286215,3.970173989477462,330,82
fluid_intelligence,3,2,R1,Anisotropy only,fused,0.39485890687913094,4.427948963745986,3.5239302279430658,330,82
fluid_intelligence,3,2,R1,Anisotropy only,equal_weight,0.41516132838921915,4.411927284448551,3.6534168475012323,330,82
fluid_intelligence,3,3,R1,Anisotropy only,FC,0.2881681612304412,5.481422481581321,4.51744040276285,330,82
fluid_intelligence,3,3,R1,Anisotropy only,SC,0.41022797808312844,4.6648316965286565,3.896483337556082,330,82
fluid_intelligence,3,3,R1,Anisotropy only,FP,0.3378939883069472,4.819043134666467,4.109116150249637,330,82
fluid_intelligence,3,3,R1,Anisotropy only,fused,0.4416232674054851,4.588306068250187,3.840444462454302,330,82
fluid_intelligence,3,3,R1,Anisotropy only,equal_weight,0.47097366086189685,4.5891472169037515,3.8561069530426577,330,82
fluid_intelligence,3,4,R1,Anisotropy only,FC,0.18660573668487362,5.777614137882084,4.412319741182722,330,82
fluid_intelligence,3,4,R1,Anisotropy only,SC,0.2377431129698708,4.975161753801156,4.074876033373013,330,82
fluid_intelligence,3,4,R1,Anisotropy only,FP,0.1623210788500603,4.955496691186845,4.1816072461656075,330,82
fluid_intelligence,3,4,R1,Anisotropy only,fused,0.2645265137133499,4.821296411003335,3.9575029031143782,330,82
fluid_intelligence,3,4,R1,Anisotropy only,equal_weight,0.2792703228279546,4.7885164125701705,3.978610325178081,330,82
fluid_intelligence,4,0,R1,Anisotropy only,FC,0.17443445413864123,5.580054882193504,4.565122061673182,329,83
fluid_intelligence,4,0,R1,Anisotropy only,SC,0.3722206445721284,4.509378582798186,3.694621165271517,329,83
fluid_intelligence,4,0,R1,Anisotropy only,FP,0.22811126808549453,4.705159645557665,4.14520150174947,329,83
fluid_intelligence,4,0,R1,Anisotropy only,fused,0.3722206445721284,4.509378582798186,3.694621165271517,329,83
fluid_intelligence,4,0,R1,Anisotropy only,equal_weight,0.39040037151474355,4.476203794191296,3.854575714242651,329,83
fluid_intelligence,4,1,R1,Anisotropy only,FC,0.07121758243704303,5.69770805587449,4.482505418960391,329,83
fluid_intelligence,4,1,R1,Anisotropy only,SC,0.40803312965061417,4.2866070213902345,3.5975806979791605,329,83
fluid_intelligence,4,1,R1,Anisotropy only,FP,0.0760370857392237,5.050170915784691,4.117441792727075,329,83
fluid_intelligence,4,1,R1,Anisotropy only,fused,0.36701442724102007,4.326442430155864,3.628802628291968,329,83
fluid_intelligence,4,1,R1,Anisotropy only,equal_weight,0.30440208807270924,4.449934633449354,3.7123820479921203,329,83
fluid_intelligence,4,2,R1,Anisotropy only,FC,0.2332796606352623,5.446628302145523,4.364826760320286,330,82
fluid_intelligence,4,2,R1,Anisotropy only,SC,0.33412452218017863,4.661500523976256,3.8236309759580744,330,82
fluid_intelligence,4,2,R1,Anisotropy only,FP,0.19698649873855723,4.838193084996647,3.922617606674651,330,82
fluid_intelligence,4,2,R1,Anisotropy only,fused,0.35037589273622927,4.578089102183271,3.7785630053935124,330,82
fluid_intelligence,4,2,R1,Anisotropy only,equal_weight,0.34796413563911754,4.58984367443742,3.782604838344402,330,82
fluid_intelligence,4,3,R1,Anisotropy only,FC,0.34558265008117395,5.211174554540712,4.297112612852753,330,82
fluid_intelligence,4,3,R1,Anisotropy only,SC,0.22881761198847916,5.163108484111947,4.186189801745045,330,82
fluid_intelligence,4,3,R1,Anisotropy only,FP,0.4046796307674279,4.7208928846830425,3.890739577342115,330,82
fluid_intelligence,4,3,R1,Anisotropy only,fused,0.28847047488476774,4.957658488432001,4.059187853548794,330,82
fluid_intelligence,4,3,R1,Anisotropy only,equal_weight,0.4096217589904654,4.656256535997205,3.8985905211077845,330,82
fluid_intelligence,4,4,R1,Anisotropy only,FC,0.2480820769916618,5.2523220362326,4.260348393316554,330,82
fluid_intelligence,4,4,R1,Anisotropy only,SC,0.4112497236055918,4.599002155340099,3.831770092803664,330,82
fluid_intelligence,4,4,R1,Anisotropy only,FP,0.2417795487111656,4.996468425926633,4.177913918020028,330,82
fluid_intelligence,4,4,R1,Anisotropy only,fused,0.4592498157877212,4.475505427610907,3.806423186166748,330,82
fluid_intelligence,4,4,R1,Anisotropy only,equal_weight,0.4469380615329359,4.505693859821805,3.8309029091252915,330,82
fluid_intelligence,5,0,R1,Anisotropy only,FC,0.19960051648221844,5.436341682716191,4.394035285182336,329,83
fluid_intelligence,5,0,R1,Anisotropy only,SC,0.2823481248930599,4.818154102004828,3.8936412359698607,329,83
fluid_intelligence,5,0,R1,Anisotropy only,FP,0.2667953898816965,4.827713378197239,4.035046090707232,329,83
fluid_intelligence,5,0,R1,Anisotropy only,fused,0.3253810699184733,4.640055252466588,3.8486101332421057,329,83
fluid_intelligence,5,0,R1,Anisotropy only,equal_weight,0.3448701437736512,4.580827646789915,3.847640742803585,329,83
fluid_intelligence,5,1,R1,Anisotropy only,FC,0.16710230478967053,5.70106037628588,4.45170762570111,329,83
fluid_intelligence,5,1,R1,Anisotropy only,SC,0.3682717951689065,4.536518943816187,3.659853214886055,329,83
fluid_intelligence,5,1,R1,Anisotropy only,FP,0.18723195612333393,4.99069453437694,4.008722786713164,329,83
fluid_intelligence,5,1,R1,Anisotropy only,fused,0.38043149482485494,4.397100127951576,3.6238549019008124,329,83
fluid_intelligence,5,1,R1,Anisotropy only,equal_weight,0.3527556651292094,4.431759166036751,3.6781576381685452,329,83
fluid_intelligence,5,2,R1,Anisotropy only,FC,0.1357752102974238,6.244330669430995,4.86135670109214,330,82
fluid_intelligence,5,2,R1,Anisotropy only,SC,0.4878274801286274,4.608498347741558,3.860741800075774,330,82
fluid_intelligence,5,2,R1,Anisotropy only,FP,0.09025820934649376,5.355956719922278,4.451297858427696,330,82
fluid_intelligence,5,2,R1,Anisotropy only,fused,0.4396990936594245,4.769106270326791,4.009520653028539,330,82
fluid_intelligence,5,2,R1,Anisotropy only,equal_weight,0.40897349995133325,4.840227005479311,4.080319213780115,330,82
fluid_intelligence,5,3,R1,Anisotropy only,FC,0.17352547163037943,5.559333292259598,4.503344143967143,330,82
fluid_intelligence,5,3,R1,Anisotropy only,SC,0.40678164182697196,4.701482297771524,3.752391018829559,330,82
fluid_intelligence,5,3,R1,Anisotropy only,FP,0.28947952215663464,4.964212581246519,4.074039567505758,330,82
fluid_intelligence,5,3,R1,Anisotropy only,fused,0.44828196133948084,4.613013606488758,3.7285377576268903,330,82
fluid_intelligence,5,3,R1,Anisotropy only,equal_weight,0.44836527881852273,4.629088380956387,3.780964571495459,330,82
fluid_intelligence,5,4,R1,Anisotropy only,FC,0.2086908193972551,5.369794666621593,4.254870616970766,330,82
fluid_intelligence,5,4,R1,Anisotropy only,SC,0.18995691611481494,4.646966432107314,3.887981418399746,330,82
fluid_intelligence,5,4,R1,Anisotropy only,FP,0.2679781079872219,4.57068408285453,3.613065815464133,330,82
