seed,fold,model,lambda_amp,lambda_prior,alpha_WM,alpha_FI,eligible,selected,fisher,WM_pearson,WM_rmse,WM_mae,FI_pearson,FI_rmse,FI_mae
3939,0,C0,1.0,0.0,0.0,0.25,True,False,-0.03708700026019792,-0.026724889498465857,12.176900098095054,9.742393199363919,-0.04740718289663699,5.235288716794305,4.333800625592181
3939,0,C0,1.0,0.0,0.0,0.5,True,False,-0.03667902454339675,-0.026724889498465857,12.176900098095054,9.742393199363919,-0.04659303395353709,5.28587408968273,4.362380428281726
3939,0,C0,1.0,0.0,0.0,0.75,True,False,-0.036157903281540185,-0.026724889498465857,12.176900098095054,9.742393199363919,-0.04555300391682316,5.345380044766881,4.398705462174434
3939,0,C0,1.0,0.0,0.0,1.0,True,False,-0.035574008670641005,-0.026724889498465857,12.176900098095054,9.742393199363919,-0.04438757647994669,5.413512421823011,4.4402676784674995
3939,0,C0,1.0,0.0,0.25,0.0,True,False,-0.03769997353159896,-0.027486382889518723,12.220891705545446,9.783677322338756,-0.04787002333448597,5.1938845762719446,4.309579765697063
3939,0,C0,1.0,0.0,0.25,0.25,True,False,-0.03746802692038903,-0.027486382889518723,12.220891705545446,9.783677322338756,-0.04740718289663699,5.235288716794305,4.333800625592181
3939,0,C0,1.0,0.0,0.25,0.5,True,False,-0.03706005120358785,-0.027486382889518723,12.220891705545446,9.783677322338756,-0.04659303395353709,5.28587408968273,4.362380428281726
3939,0,C0,1.0,0.0,0.25,0.75,True,False,-0.036538929941731295,-0.027486382889518723,12.220891705545446,9.783677322338756,-0.04555300391682316,5.345380044766881,4.398705462174434
3939,0,C0,1.0,0.0,0.25,1.0,True,False,-0.035955035330832115,-0.027486382889518723,12.220891705545446,9.783677322338756,-0.04438757647994669,5.413512421823011,4.4402676784674995
3939,0,C0,1.0,0.0,0.5,0.0,True,False,-0.038042233594874894,-0.02817037288417167,12.26899856935251,9.827237506167688,-0.04787002333448597,5.1938845762719446,4.309579765697063
3939,0,C0,1.0,0.0,0.5,0.25,True,False,-0.03781028698366497,-0.02817037288417167,12.26899856935251,9.827237506167688,-0.04740718289663699,5.235288716794305,4.333800625592181
3939,0,C0,1.0,0.0,0.5,0.5,True,False,-0.03740231126686379,-0.02817037288417167,12.26899856935251,9.827237506167688,-0.04659303395353709,5.28587408968273,4.362380428281726
3939,0,C0,1.0,0.0,0.5,0.75,True,False,-0.03688119000500723,-0.02817037288417167,12.26899856935251,9.827237506167688,-0.04555300391682316,5.345380044766881,4.398705462174434
