seed,fold,model,rW,rF,rmW,rmF,maW,maF,n_tr,n_te
3838,0,C3,0.20196529453169262,0.34573051039169206,12.633217450600878,4.849045231647784,10.356707412752105,3.9581444443705047,329,83
3838,0,C4,0.22749068307583292,0.2958090101748238,12.620397540337787,5.048835415232629,10.427467879332601,4.085775861574646,329,83
3838,1,A0,0.12200997492778375,0.3439183533552759,12.777173554901042,4.565331293526128,10.478140831244577,3.6743324886523108,329,83
3838,1,B0,0.12200997492778375,0.3439183533552759,12.777173554901042,4.565331293526128,10.478140831244577,3.6743324886523108,329,83
3838,1,B1,0.12200997492778375,0.3439183533552759,12.777173554901042,4.565331293526128,10.478140831244577,3.6743324886523108,329,83
3838,1,C0,0.12200997492778375,0.33451371991521095,12.777173554901042,4.593042115981559,10.478140831244577,3.702672653395364,329,83
3838,1,C1,0.12200997492778375,0.3421247390200723,12.777173554901042,4.572326224871144,10.478140831244577,3.6824447508723037,329,83
3838,1,C2,0.12200997492778375,0.34320164647947576,12.777173554901042,4.567098569595914,10.478140831244577,3.6794612226296954,329,83
3838,1,C3,0.12421766292327993,0.3439183533552759,12.720763731942796,4.565331293526128,10.406776151775325,3.6743324886523108,329,83
3838,1,C4,0.12200997492778375,0.3439183533552759,12.777173554901042,4.565331293526128,10.478140831244577,3.6743324886523108,329,83
3838,2,A0,0.3591969730761274,0.44523525195696717,10.776475511902646,4.374759476770367,8.670400328788222,3.6464961749803497,330,82
3838,2,B0,0.3591969730761274,0.3911908155874849,10.776475511902646,4.590487905055482,8.670400328788222,3.8177170165252248,330,82
3838,2,B1,0.3591969730761274,0.44523525195696717,10.776475511902646,4.374759476770367,8.670400328788222,3.6464961749803497,330,82
3838,2,C0,0.3591969730761274,0.44523525195696717,10.776475511902646,4.374759476770367,8.670400328788222,3.6464961749803497,330,82
3838,2,C1,0.3591969730761274,0.44523525195696717,10.776475511902646,4.374759476770367,8.670400328788222,3.6464961749803497,330,82
3838,2,C2,0.3591969730761274,0.44523525195696717,10.776475511902646,4.374759476770367,8.670400328788222,3.6464961749803497,330,82
3838,2,C3,0.35532540795464157,0.44523525195696717,10.840127673269828,4.374759476770367,8.717180193060473,3.6464961749803497,330,82
3838,2,C4,0.3591969730761274,0.44523525195696717,10.776475511902646,4.374759476770367,8.670400328788222,3.6464961749803497,330,82
3838,3,A0,0.25946989489600686,0.5473849607263098,11.968522773693515,4.269709875591997,9.419940328982,3.5805273036929393,330,82
3838,3,B0,0.25946989489600686,0.5473849607263098,11.968522773693515,4.269709875591997,9.419940328982,3.5805273036929393,330,82
3838,3,B1,0.25946989489600686,0.5473849607263098,11.968522773693515,4.269709875591997,9.419940328982,3.5805273036929393,330,82
3838,3,C0,0.28416715929536585,0.5473849607263098,12.919439043107808,4.269709875591997,10.399634892694378,3.5805273036929393,330,82
3838,3,C1,0.17921392327785043,0.5473849607263098,13.956524902420952,4.269709875591997,10.814975258341365,3.5805273036929393,330,82
3838,3,C2,0.21827119110191817,0.5473849607263098,13.313253340422918,4.269709875591997,10.355238822538158,3.5805273036929393,330,82
3838,3,C3,0.24081983413447414,0.5473849607263098,13.49818672533814,4.269709875591997,10.6009300844462,3.5805273036929393,330,82
3838,3,C4,0.2482701704216569,0.5473849607263098,13.107602901874083,4.269709875591997,10.373641386206456,3.5805273036929393,330,82
3838,4,A0,0.21840076230164052,0.1318977894660534,10.79840234129253,5.100647902450299,8.800599292024247,4.236004920659467,330,82
3838,4,B0,0.21840076230164052,0.1318977894660534,10.79840234129253,5.100647902450299,8.800599292024247,4.236004920659467,330,82
3838,4,B1,0.21840076230164052,0.1318977894660534,10.79840234129253,5.100647902450299,8.800599292024247,4.236004920659467,330,82
3838,4,C0,0.21840076230164052,0.1318977894660534,10.79840234129253,5.100647902450299,8.800599292024247,4.236004920659467,330,82
3838,4,C1,0.2297063676131901,0.1314581184649577,10.71677271151904,5.110842262793746,8.708043218107617,4.248624056814563,330,82
3838,4,C2,0.16265139823310357,0.1318977894660534,16.119203285044527,5.100647902450299,13.57184274496498,4.236004920659467,330,82
3838,4,C3,0.22126914565817019,0.1318977894660534,10.76063648449666,5.100647902450299,8.745363245188274,4.236004920659467,330,82
3838,4,C4,0.21840076230164052,0.1318977894660534,10.79840234129253,5.100647902450299,8.800599292024247,4.236004920659467,330,82
