task,seed,outer_fold,condition,model,pearson,rmse,mae,n_train,n_test
working_memory,7,1,R3,equal_weight,0.15375913139608033,10.581412051099479,8.797375929657546,329,83
working_memory,7,2,R3,FC,0.09037570773686981,13.961555784424144,10.969690983923234,330,82
working_memory,7,2,R3,SC,0.14723377790419007,12.452449099854169,10.083959299058213,330,82
working_memory,7,2,R3,FP,0.18463604819094556,11.600432371632282,9.343775070461874,330,82
working_memory,7,2,R3,fused,0.21132297277701084,11.48414441591198,9.259862687171598,330,82
working_memory,7,2,R3,equal_weight,0.20157612289828597,11.5751763179874,9.335357530687803,330,82
working_memory,7,3,R3,FC,0.3794883880326916,11.787390572174626,9.765189734653617,330,82
working_memory,7,3,R3,SC,0.03803258943150366,13.01953331965814,10.781937788831122,330,82
working_memory,7,3,R3,FP,0.3637858285469233,11.134368239196766,9.52656269971566,330,82
working_memory,7,3,R3,fused,0.30007489872892557,11.26043542166212,9.501884822988119,330,82
working_memory,7,3,R3,equal_weight,0.2815429774222799,11.353222230032856,9.561303234646633,330,82
working_memory,7,4,R3,FC,0.20895147194728272,12.87878466631738,10.598285196127572,330,82
working_memory,7,4,R3,SC,0.10384239284118463,12.077722991829589,9.968532762854917,330,82
working_memory,7,4,R3,FP,0.2841010872834473,11.597851807619909,9.508270501938837,330,82
working_memory,7,4,R3,fused,0.2934242396922986,11.063342738125709,9.163831341896092,330,82
working_memory,7,4,R3,equal_weight,0.27614032767991104,11.032380535048576,9.272452027812882,330,82
working_memory,8,0,R3,FC,0.3150832135060667,11.608263496146703,9.534391879324303,329,83
working_memory,8,0,R3,SC,0.11127082994516836,12.122921708350255,9.831690306075007,329,83
working_memory,8,0,R3,FP,0.23629623665947636,11.238639212400306,9.102338976137,329,83
working_memory,8,0,R3,fused,0.22443885640007416,11.27365271049669,9.279448128211646,329,83
working_memory,8,0,R3,equal_weight,0.2040460723184146,11.351194069671534,9.327753711663433,329,83
working_memory,8,1,R3,FC,0.23293169935528715,12.814521965048922,10.596374074331148,329,83
working_memory,8,1,R3,SC,0.3089211249010387,11.082791273303394,9.01321320994935,329,83
working_memory,8,1,R3,FP,0.29698168935924724,10.889007772535084,8.960874440518484,329,83
working_memory,8,1,R3,fused,0.3271358465392863,10.757140174039334,8.843787009075493,329,83
working_memory,8,1,R3,equal_weight,0.3720238635501579,10.563508034989363,8.659027637646632,329,83
working_memory,8,2,R3,FC,0.4194469021111399,10.9347442530954,8.53172448334681,330,82
working_memory,8,2,R3,SC,0.1777128248224245,11.495264781933848,9.467791994577194,330,82
working_memory,8,2,R3,FP,0.4598123304419894,10.076889270477329,7.761546240928079,330,82
working_memory,8,2,R3,fused,0.44100251993442147,10.050864421051024,8.20800001684431,330,82
working_memory,8,2,R3,equal_weight,0.4297209066535682,10.119554144035908,8.30098974273545,330,82
working_memory,8,3,R3,FC,0.2966038107357877,12.534535024669456,10.11824942787959,330,82
working_memory,8,3,R3,SC,0.2743910173809332,11.364885524119057,8.940719826601123,330,82
working_memory,8,3,R3,FP,0.31449172396073277,12.254988896772797,9.511513699636444,330,82
working_memory,8,3,R3,fused,0.31449172396073277,12.254988896772797,9.511513699636444,330,82
working_memory,8,3,R3,equal_weight,0.38274836529912293,10.626098588402982,8.510825020620063,330,82
working_memory,8,4,R3,FC,0.26469331106661875,12.318241954801413,9.84085472981546,330,82
working_memory,8,4,R3,SC,0.03998996515734923,12.59602539968044,10.418819996669233,330,82
working_memory,8,4,R3,FP,0.3096602078328329,11.093431087117185,8.804997098502696,330,82
working_memory,8,4,R3,fused,0.21525590791020346,11.380069230089905,9.277959194057821,330,82
working_memory,8,4,R3,equal_weight,0.19463279091782154,11.453777880792572,9.359751220782625,330,82
working_memory,9,0,R3,FC,0.46946514724909716,11.320981501972962,9.217331722800242,329,83
working_memory,9,0,R3,SC,0.1559632693949845,12.804769301458833,10.269608592969112,329,83
working_memory,9,0,R3,FP,0.4373605067274594,11.363147618997843,9.230996533018645,329,83
working_memory,9,0,R3,fused,0.4373605067274594,11.363147618997843,9.230996533018645,329,83
working_memory,9,0,R3,equal_weight,0.3303987761371604,11.811131907020345,9.559076405029066,329,83
working_memory,9,1,R3,FC,0.1868962487356066,13.16968552359939,10.064913256934235,329,83
working_memory,9,1,R3,SC,0.026232912222491637,12.324804974248744,10.494601290297405,329,83
working_memory,9,1,R3,FP,0.21085566422773094,12.18115081766909,9.414796522411963,329,83
working_memory,9,1,R3,fused,0.18874000598958812,11.290229274956223,9.206281965944346,329,83
working_memory,9,1,R3,equal_weight,0.18874000598958812,11.290229274956223,9.206281965944346,329,83
working_memory,9,2,R3,FC,0.22595221665816115,12.09492264971399,9.641486881374682,330,82
working_memory,9,2,R3,SC,0.21382871902267028,11.667885272438024,9.322833358196558,330,82
working_memory,9,2,R3,FP,0.231379846146137,11.04797566116241,8.876418555757796,330,82
working_memory,9,2,R3,fused,0.27208070289110947,10.937985655383773,8.804572464990718,330,82
working_memory,9,2,R3,equal_weight,0.2697739241614602,11.008197624807574,8.846691112152724,330,82
working_memory,9,3,R3,FC,0.19470533158347364,12.537032391880391,10.125870352747917,330,82
working_memory,9,3,R3,SC,0.3688432949801423,10.273753898831053,7.921130623496334,330,82
working_memory,9,3,R3,FP,0.12977954836489208,11.850632961037666,9.701520727825198,330,82
working_memory,9,3,R3,fused,0.16263400812814188,11.472422490576776,9.363559100083839,330,82
working_memory,9,3,R3,equal_weight,0.3133693142074375,10.401052056908078,8.366323050033504,330,82
working_memory,9,4,R3,FC,0.4123111561603514,11.445551920133278,8.947898240032533,330,82
working_memory,9,4,R3,SC,0.07057523891936293,12.545669637062916,10.183469945108932,330,82
working_memory,9,4,R3,FP,0.4233949907633545,11.245417209600731,8.768355722401047,330,82
working_memory,9,4,R3,fused,0.22295154066143855,11.530475480521325,9.422105588508295,330,82
working_memory,9,4,R3,equal_weight,0.3420526245050595,10.938409746898351,8.830987690157874,330,82
